04:14:14,-0.003720998181961477,6161.0,-0.06807899475097656
04:14:15,-0.0037179981591179967,-1041.0,-0.07100200653076172
04:14:15,-0.004713998408988118,47030.0,-0.07192230224609375
04:14:15,-0.006706998567096889,44930.0,-0.072845458984375
04:14:15,-0.006700998404994607,-13402.0,-0.06976699829101562
04:14:15,-0.00769399746786803,1958.0,-0.06669044494628906
04:14:15,-0.0076869974145665765,-39069.0,-0.0676126480102539
04:14:15,-0.00867899740114808,12109.0,-0.07052898406982422
04:14:15,-0.008671997464261949,-24726.0,-0.0734395980834961
04:14:15,-0.009663998149335384,-170.0,-0.07334613800048828
04:14:15,-0.009655998554080725,20247.0,-0.07025337219238281
04:14:15,-0.009647998493164778,14123.0,-0.0711526870727539
04:14:15,-0.011637999094091356,-56462.0,-0.06904983520507812
04:14:15,-0.012625999515876174,-7283.0,-0.06694507598876953
04:14:15,-0.013613998889923096,-29775.0,-0.06183910369873047
04:14:15,-0.014601000701077282,-57376.0,-0.058730125427246094
04:14:15,-0.015587001224048436,2038.0,-0.06061267852783203
04:14:15,-0.016571999643929303,-82844.0,-0.062488555908203125
04:14:15,-0.015558001352474093,-31621.0,-0.06235790252685547
04:14:15,-0.015544001362286508,21588.0,-0.059223175048828125
04:14:15,-0.014530000975355506,-59278.0,-0.055085182189941406
04:14:15,-0.012518000672571361,-4004.0,-0.053940773010253906
04:14:15,-0.00950800022110343,-65373.0,-0.05278968811035156
04:14:15,-0.00650100049097091,-51953.0,-0.05263233184814453
04:14:15,-0.0024990004021674395,-83637.0,-0.050472259521484375
04:14:15,4.999998491257429E-4,-27353.0,-0.04830741882324219
04:14:15,0.0024969999212771654,-60045.0,-0.049137115478515625
04:14:15,0.004491999861784279,-56924.0,-0.04496479034423828
04:14:15,0.0064859997946769,-16966.0,-0.04279041290283203
04:14:15,0.00647999974898994,-14876.0,-0.04361152648925781
04:14:15,0.006473999819718301,-9708.0,-0.046423912048339844
04:14:15,0.006467999774031341,10771.0,-0.0482330322265625
04:14:15,0.005463000037707388,23081.0,-0.045040130615234375
04:14:15,0.006456999690271914,-17872.0,-0.042847633361816406
04:14:15,0.006449999753385782,48649.0,-0.04364967346191406
04:14:15,0.006441999692469835,-53724.0,-0.04445075988769531
04:14:15,0.006432999740354717,-48496.0,-0.04624652862548828
04:14:15,0.005425999988801777,-27999.0,-0.046042442321777344
04:14:15,0.005420000059530139,23181.0,-0.047832489013671875
04:14:15,0.005414000130258501,62027.0,-0.049617767333984375
04:14:15,0.006406999891623855,-44438.0,-0.05140209197998047
04:14:15,0.0064000001875683665,-1375.0,-0.05118274688720703
04:14:15,0.005394000909291208,-118972.0,-0.0529632568359375
04:14:15,0.005389001104049385,-39029.0,-0.056735992431640625
04:14:15,0.005383001174777746,42792.0,-0.06050682067871094
04:14:15,0.00537700136192143,3857.0,-0.06227302551269531
04:14:15,0.005371001432649791,-3322.0,-0.06303882598876953
04:14:15,0.005366001394577324,-113834.0,-0.06280326843261719
04:14:15,0.006357001606374979,-47150.0,-0.06556320190429688
04:14:15,0.0063360019121319056,-11246.0,-0.07131576538085938
04:14:15,0.006299002096056938,-47058.0,-0.07706356048583984
04:14:15,0.006248001707717776,-29644.0,-0.08080768585205078
04:14:15,0.00620000169146806,18408.0,-0.07955265045166016
04:14:15,0.0061770015163347125,7096.0,-0.08029937744140625
04:14:15,0.0051810018485412,42889.0,-0.08304309844970703
04:14:15,0.005189001909457147,21428.0,-0.0877828598022461
04:14:15,0.0051870017778128386,-54299.0,-0.09151935577392578
04:14:15,0.004182001459412277,-33795.0,-0.09325504302978516
04:14:15,0.004176001530140638,-34792.0,-0.09699058532714844
04:14:15,0.005167001741938293,17375.0,-0.1007242202758789
04:14:15,0.005157002015039325,-8203.0,-0.10245895385742188
04:14:15,0.005147002055309713,-70523.0,-0.10219955444335938
04:14:15,0.004137001698836684,-17237.0,-0.10393810272216797
04:14:15,0.005127001786604524,-20241.0,-0.10867881774902344
04:14:15,0.0051180016016587615,-83653.0,-0.11141777038574219
04:14:15,0.005109001649543643,-6791.0,-0.1111602783203125
04:14:15,0.005101001588627696,-19050.0,-0.1119070053100586
04:14:15,0.004094001371413469,-27196.0,-0.1126565933227539
04:14:15,0.0050860014744102955,13792.0,-0.11540794372558594
04:14:15,0.005076001398265362,4616.0,-0.11616230010986328
04:14:15,0.0050670012133196,-23977.0,-0.11492252349853516
04:14:15,0.005058001261204481,-41319.0,-0.11768436431884766
04:14:15,0.0040480009047314525,-78053.0,-0.1194467544555664
04:14:15,0.004037000937387347,-45174.0,-0.12221145629882812
04:14:15,0.00402600085362792,-75785.0,-0.12298011779785156
04:14:15,0.004014000645838678,26567.0,-0.12275218963623047
04:14:15,0.004002000438049436,-47141.0,-0.12552738189697266
04:14:15,0.0029910003067925572,-52256.0,-0.1253070831298828
